date,NAME_1,NAME_2,Precipitation,Temperature,St_Prec,St_Temp
2025/02/22,Saint-Pierre,L'Entre-Deux,0.004912123,24.5933933,0.045730643,0.790765388
2025/02/22,Saint-Pierre,Le Tampon,0.004155368,24.5933933,0.038685438,0.790765388
2025/02/22,Saint-Pierre,Petite-Île,0.002719298,24.5933933,0.025315987,0.790765388
2025/02/22,Saint-Pierre,Saint-Joseph,0.003304258,23.6644382,0.030761819,0.717965671
2025/02/22,Saint-Pierre,Saint-Louis,0.005363882,24.5933933,0.049936402,0.790765388
2025/02/22,Saint-Pierre,Saint-Philippe,0.002630144,22.7354832,0.024485989,0.645165962
2025/02/22,Saint-Pierre,Saint-Pierre,0.003410488,24.5933933,0.031750797,0.790765388
2025/02/23,Saint-Benoît,Bras-Panon,0.012864545,23.3515568,0.11976571,0.693445996
2025/02/23,Saint-Benoît,La Plaine-des-Palmistes,0.015733201,22.8471622,0.146472183,0.653917945
2025/02/23,Saint-Benoît,Saint-André,0.012835637,23.3515568,0.119496581,0.693445996
2025/02/23,Saint-Benoît,Saint-Benoît,0.013652228,22.8471622,0.127098841,0.653917945
2025/02/23,Saint-Benoît,Sainte-Rose,0.013969071,23.1391544,0.130048574,0.67680059
2025/02/23,Saint-Benoît,Salazie,0.019810922,21.6347599,0.184434754,0.558905231
2025/02/23,Saint-Denis,La Possession,0.022252202,21.6347599,0.207162459,0.558905231
2025/02/23,Saint-Denis,Le Port,0.014945865,NA,0.139142278,NA
2025/02/23,Saint-Denis,Saint-Denis,0.015923798,21.6347599,0.148246594,0.558905231
2025/02/23,Saint-Denis,Sainte-Marie,0.014601659,21.6347599,0.135937809,0.558905231
2025/02/23,Saint-Denis,Sainte-Suzanne,0.01277782,23.3515568,0.118958324,0.693445996
2025/02/23,Saint-Paul,L'Étang-Salé,0.038114682,23.4755802,0.354838195,0.703165377
2025/02/23,Saint-Paul,Les Avirons,0.032326902,23.4755802,0.300955406,0.703165377
2025/02/23,Saint-Paul,Les Trois-Bassins,0.02561713,21.6347599,0.238489101,0.558905231
2025/02/23,Saint-Paul,Saint-Leu,0.029801339,22.5551701,0.277443043,0.631035308
2025/02/23,Saint-Paul,Saint-Paul,0.014945865,21.6347599,0.139142278,0.558905231
2025/02/23,Saint-Pierre,Cilaos,0.030300468,22.5551701,0.282089813,0.631035308
2025/02/23,Saint-Pierre,L'Entre-Deux,0.03107211,23.4755802,0.289273605,0.703165377
2025/02/23,Saint-Pierre,Le Tampon,0.021310255,23.4755802,0.198393166,0.703165377
2025/02/23,Saint-Pierre,Petite-Île,0.016570672,23.4755802,0.154268833,0.703165377
2025/02/23,Saint-Pierre,Saint-Joseph,0.015781142,22.3427677,0.1469185,0.614389902
2025/02/23,Saint-Pierre,Saint-Louis,0.038114682,23.4755802,0.354838195,0.703165377
2025/02/23,Saint-Pierre,Saint-Philippe,0.010925546,21.2099552,0.101714115,0.525614428
2025/02/23,Saint-Pierre,Saint-Pierre,0.025939345,23.4755802,0.241488845,0.703165377
2025/02/24,Saint-Benoît,Bras-Panon,0.002513775,23.6025791,0.023402621,0.713117939
2025/02/24,Saint-Benoît,La Plaine-des-Palmistes,0.001971995,23.0183506,0.018358783,0.66733352
2025/02/24,Saint-Benoît,Saint-André,0.002593817,23.6025791,0.024147789,0.713117939
2025/02/24,Saint-Benoît,Saint-Benoît,0.002108553,23.0183506,0.019630104,0.66733352
2025/02/24,Saint-Benoît,Sainte-Rose,0.002116633,23.1704502,0.019705328,0.679253158
2025/02/24,Saint-Benoît,Salazie,0.002230959,22.4990635,0.020769669,0.626638384
2025/02/24,Saint-Denis,La Possession,0.002619238,22.4990635,0.024384455,0.626638384
2025/02/24,Saint-Denis,Le Port,0.003958629,NA,0.036853851,NA
2025/02/24,Saint-Denis,Saint-Denis,0.002637507,22.4990635,0.024554534,0.626638384
2025/02/24,Saint-Denis,Sainte-Marie,0.002566222,22.4990635,0.023890885,0.626638384
2025/02/24,Saint-Denis,Sainte-Suzanne,0.0027539,23.6025791,0.025638123,0.713117939
2025/02/24,Saint-Paul,L'Étang-Salé,0.002215655,23.2334385,0.020627198,0.684189382
2025/02/24,Saint-Paul,Les Avirons,0.003163021,23.2334385,0.029446941,0.684189382
2025/02/24,Saint-Paul,Les Trois-Bassins,0.003612944,22.4990635,0.033635613,0.626638384
2025/02/24,Saint-Paul,Saint-Leu,0.00466405,22.866251,0.043421144,0.655413883
2025/02/24,Saint-Paul,Saint-Paul,0.003958629,22.4990635,0.036853851,0.626638384
2025/02/24,Saint-Pierre,Cilaos,0.002176402,22.866251,0.020261758,0.655413883
2025/02/24,Saint-Pierre,L'Entre-Deux,0.001803683,23.2334385,0.016791837,0.684189382
2025/02/24,Saint-Pierre,Le Tampon,0.00174989,23.2334385,0.016291036,0.684189382
2025/02/24,Saint-Pierre,Petite-Île,0.001245724,23.2334385,0.011597377,0.684189382
2025/02/24,Saint-Pierre,Saint-Joseph,0.001605797,22.4341221,0.014949572,0.621549101
2025/02/24,Saint-Pierre,Saint-Louis,0.002215655,23.2334385,0.020627198,0.684189382
2025/02/24,Saint-Pierre,Saint-Philippe,0.001506591,21.6348057,0.014025986,0.558908821
2025/02/24,Saint-Pierre,Saint-Pierre,0.001268061,23.2334385,0.011805327,0.684189382
2025/02/25,Saint-Benoît,Bras-Panon,0.001279543,23.618433,0.01191223,0.714360367
2025/02/25,Saint-Benoît,La Plaine-des-Palmistes,0.001331444,23.0997562,0.012395413,0.673713059
2025/02/25,Saint-Benoît,Saint-André,0.001366176,23.618433,0.01271876,0.714360367
2025/02/25,Saint-Benoît,Saint-Benoît,0.001384664,23.0997562,0.012890873,0.673713059
2025/02/25,Saint-Benoît,Sainte-Rose,0.001200858,23.5962162,0.011179687,0.712619296
2025/02/25,Saint-Benoît,Salazie,0.002083819,21.8850346,0.019399832,0.578518588
2025/02/25,Saint-Denis,La Possession,0.002670962,21.8850346,0.024865987,0.578518588
2025/02/25,Saint-Denis,Le Port,0.003303084,NA,0.030750887,NA
2025/02/25,Saint-Denis,Saint-Denis,0.002496998,21.8850346,0.02324643,0.578518588
2025/02/25,Saint-Denis,Sainte-Marie,0.001904483,21.8850346,0.017730264,0.578518588
2025/02/25,Saint-Denis,Sainte-Suzanne,0.001539442,23.618433,0.014331821,0.714360367
2025/02/25,Saint-Paul,L'Étang-Salé,0.001726303,23.321558,0.016071446,0.69109507
2025/02/25,Saint-Paul,Les Avirons,0.002415809,23.321558,0.02249058,0.69109507
2025/02/25,Saint-Paul,Les Trois-Bassins,0.002920437,21.8850346,0.02718854,0.578518588
2025/02/25,Saint-Paul,Saint-Leu,0.003214526,22.6032963,0.029926438,0.634806829
2025/02/25,Saint-Paul,Saint-Paul,0.003303084,21.8850346,0.030750887,0.578518588
2025/02/25,Saint-Pierre,Cilaos,0.001846056,22.6032963,0.017186319,0.634806829
2025/02/25,Saint-Pierre,L'Entre-Deux,0.001421484,23.321558,0.013233665,0.69109507
2025/02/25,Saint-Pierre,Le Tampon,0.001326326,23.321558,0.01234776,0.69109507
2025/02/25,Saint-Pierre,Petite-Île,8.46E-04,23.321558,0.00787204,0.69109507
2025/02/25,Saint-Pierre,Saint-Joseph,0.001063823,22.5810795,0.009903927,0.633065758
2025/02/25,Saint-Pierre,Saint-Louis,0.001726303,23.321558,0.016071446,0.69109507
2025/02/25,Saint-Pierre,Saint-Philippe,8.53E-04,21.840601,0.007943762,0.575036446
2025/02/25,Saint-Pierre,Saint-Pierre,9.31E-04,23.321558,0.008671935,0.69109507
2025/02/26,Saint-Benoît,Bras-Panon,0.001621826,23.6188297,0.015098795,0.714391455
2025/02/26,Saint-Benoît,La Plaine-des-Palmistes,0.002590586,23.006403,0.024117708,0.666397219
2025/02/26,Saint-Benoît,Saint-André,0.00159346,23.6188297,0.014834718,0.714391455
2025/02/26,Saint-Benoît,Saint-Benoît,0.002355239,23.006403,0.021926685,0.666397219
2025/02/26,Saint-Benoît,Sainte-Rose,0.002926974,23.3837223,0.027249397,0.69596672
2025/02/26,Saint-Benoît,Salazie,0.001762567,21.6491032,0.016409063,0.560029277
2025/02/26,Saint-Denis,La Possession,0.001292134,21.6491032,0.012029445,0.560029277
2025/02/26,Saint-Denis,Le Port,0.001246201,NA,0.011601822,NA
2025/02/26,Saint-Denis,Saint-Denis,0.001534717,21.6491032,0.014287837,0.560029277
2025/02/26,Saint-Denis,Sainte-Marie,0.001567191,21.6491032,0.014590155,0.560029277
2025/02/26,Saint-Denis,Sainte-Suzanne,0.001536729,23.6188297,0.014306565,0.714391455
2025/02/26,Saint-Paul,L'Étang-Salé,0.00176807,23.6090641,0.016460287,0.713626151
2025/02/26,Saint-Paul,Les Avirons,0.001711708,23.6090641,0.015935579,0.713626151
2025/02/26,Saint-Paul,Les Trois-Bassins,0.001563395,21.6491032,0.014554815,0.560029277
2025/02/26,Saint-Paul,Saint-Leu,0.001813757,22.6290836,0.016885621,0.636827711
2025/02/26,Saint-Paul,Saint-Paul,0.001246201,21.6491032,0.011601822,0.560029277
2025/02/26,Saint-Pierre,Cilaos,0.001865041,22.6290836,0.017363065,0.636827711
2025/02/26,Saint-Pierre,L'Entre-Deux,0.002192641,23.6090641,0.020412941,0.713626151
2025/02/26,Saint-Pierre,Le Tampon,0.002706291,23.6090641,0.025194899,0.713626151
2025/02/26,Saint-Pierre,Petite-Île,0.003767448,23.6090641,0.035074,0.713626151
2025/02/26,Saint-Pierre,Saint-Joseph,0.002984809,22.3939762,0.027787828,0.618402975
2025/02/26,Saint-Pierre,Saint-Louis,0.00176807,23.6090641,0.016460287,0.713626151
2025/02/26,Saint-Pierre,Saint-Philippe,0.002519923,21.1788883,0.023459851,0.523179798
2025/02/26,Saint-Pierre,Saint-Pierre,0.003466496,23.6090641,0.032272219,0.713626151
2025/02/27,Saint-Benoît,Bras-Panon,0.00279459,24.3018131,0.026016935,0.767915031
2025/02/27,Saint-Benoît,La Plaine-des-Palmistes,0.001626821,23.5734196,0.015145301,0.710832788
2025/02/27,Saint-Benoît,Saint-André,0.003040147,24.3018131,0.028303014,0.767915031
2025/02/27,Saint-Benoît,Saint-Benoît,0.001972921,23.5734196,0.018367405,0.710832788
2025/02/27,Saint-Benoît,Sainte-Rose,0.001505721,23.5471745,0.014017891,0.70877603
2025/02/27,Saint-Benoît,Salazie,0.001724973,22.6807194,0.016059072,0.64087427
2025/02/27,Saint-Denis,La Possession,0.001804657,22.6807194,0.01680091,0.64087427
2025/02/27,Saint-Denis,Le Port,0.002244018,NA,0.020891249,NA
2025/02/27,Saint-Denis,Saint-Denis,0.002770312,22.6807194,0.025790916,0.64087427
2025/02/27,Saint-Denis,Sainte-Marie,0.002770713,22.6807194,0.025794644,0.64087427
2025/02/27,Saint-Denis,Sainte-Suzanne,0.003531262,24.3018131,0.032875172,0.767915031
2025/02/27,Saint-Paul,L'Étang-Salé,8.85E-04,24.51861,0.008239429,0.784904822
2025/02/27,Saint-Paul,Les Avirons,0.001402035,24.51861,0.0130526,0.784904822
2025/02/27,Saint-Paul,Les Trois-Bassins,0.001843888,22.6807194,0.017166141,0.64087427
2025/02/27,Saint-Paul,Saint-Leu,0.001885928,23.5996647,0.017557522,0.712889546
2025/02/27,Saint-Paul,Saint-Paul,0.002244018,22.6807194,0.020891249,0.64087427
2025/02/27,Saint-Pierre,Cilaos,0.001167534,23.5996647,0.01086945,0.712889546
2025/02/27,Saint-Pierre,L'Entre-Deux,9.30E-04,24.51861,0.008656994,0.784904822
2025/02/27,Saint-Pierre,Le Tampon,0.001157612,24.51861,0.010777076,0.784904822
2025/02/27,Saint-Pierre,Petite-Île,8.68E-04,24.51861,0.008077397,0.784904822
2025/02/27,Saint-Pierre,Saint-Joseph,0.001095491,22.845026,0.010198744,0.653750537
2025/02/27,Saint-Pierre,Saint-Louis,8.85E-04,24.51861,0.008239429,0.784904822
2025/02/27,Saint-Pierre,Saint-Philippe,9.53E-04,21.171442,0.008871187,0.522596251
2025/02/27,Saint-Pierre,Saint-Pierre,6.56E-04,24.51861,0.006109567,0.784904822
2025/02/28,Saint-Benoît,Bras-Panon,0.102901413,24.5642948,0.957986523,0.788485017
2025/02/28,Saint-Benoît,La Plaine-des-Palmistes,0.095660804,24.1285038,0.890578263,0.754333246
2025/02/28,Saint-Benoît,Saint-André,0.104088476,24.5642948,0.969037791,0.788485017
2025/02/28,Saint-Benoît,Saint-Benoît,0.09943357,24.1285038,0.925701769,0.754333246
2025/02/28,Saint-Benoît,Sainte-Rose,0.096395499,23.8445683,0.897418084,0.732081983
2025/02/28,Saint-Benoît,Salazie,0.098242833,23.7332401,0.914616305,0.723357491
2025/02/28,Saint-Denis,La Possession,0.09805294,23.7332401,0.912848449,0.723357491
2025/02/28,Saint-Denis,Le Port,0.088763988,NA,0.826370622,NA
2025/02/28,Saint-Denis,Saint-Denis,0.107414259,23.7332401,1,0.723357491
2025/02/28,Saint-Denis,Sainte-Marie,0.104864737,23.7332401,0.976264589,0.723357491
2025/02/28,Saint-Denis,Sainte-Suzanne,0.106462604,24.5642948,0.991140327,0.788485017
2025/02/28,Saint-Paul,L'Étang-Salé,0.07352019,25.0916386,0.684454654,0.829811535
2025/02/28,Saint-Paul,Les Avirons,0.075083744,25.0916386,0.699010953,0.829811535
2025/02/28,Saint-Paul,Les Trois-Bassins,0.082474715,23.7332401,0.767819052,0.723357491
2025/02/28,Saint-Paul,Saint-Leu,0.065905711,24.4124393,0.613565756,0.776584509
2025/02/28,Saint-Paul,Saint-Paul,0.088763988,23.7332401,0.826370622,0.723357491
2025/02/28,Saint-Pierre,Cilaos,0.083525254,24.4124393,0.777599311,0.776584509
2025/02/28,Saint-Pierre,L'Entre-Deux,0.081223345,25.0916386,0.756169111,0.829811535
2025/02/28,Saint-Pierre,Le Tampon,0.088830775,25.0916386,0.826992392,0.829811535
2025/02/28,Saint-Pierre,Petite-Île,0.072027197,25.0916386,0.67055527,0.829811535
2025/02/28,Saint-Pierre,Saint-Joseph,0.082585911,23.6927128,0.768854261,0.720181476
2025/02/28,Saint-Pierre,Saint-Louis,0.07352019,25.0916386,0.684454654,0.829811535
2025/02/28,Saint-Pierre,Saint-Philippe,0.074540368,22.293787,0.693952259,0.610551416
2025/02/28,Saint-Pierre,Saint-Pierre,0.065039015,25.0916386,0.60549703,0.829811535
2025/03/01,Saint-Benoît,Bras-Panon,0.005074516,20.2868137,0.04724248,0.453270306
2025/03/01,Saint-Benoît,La Plaine-des-Palmistes,0.002557624,19.5017796,0.023810844,0.391749292
2025/03/01,Saint-Benoît,Saint-André,0.00526081,20.2868137,0.048976833,0.453270306
2025/03/01,Saint-Benoît,Saint-Benoît,0.003396563,19.5017796,0.031621158,0.391749292
2025/03/01,Saint-Benoît,Sainte-Rose,0.001733758,19.9008274,0.016140851,0.423021596
2025/03/01,Saint-Benoît,Salazie,0.003446162,18.2868137,0.032082908,0.296535676
2025/03/01,Saint-Denis,La Possession,0.003754899,18.2868137,0.034957174,0.296535676
2025/03/01,Saint-Denis,Le Port,0.003317356,NA,0.030883759,NA
2025/03/01,Saint-Denis,Saint-Denis,0.004767641,18.2868137,0.044385554,0.296535676
2025/03/01,Saint-Denis,Sainte-Marie,0.00493351,18.2868137,0.045929749,0.296535676
2025/03/01,Saint-Denis,Sainte-Suzanne,0.005633399,20.2868137,0.052445541,0.453270306
2025/03/01,Saint-Paul,L'Étang-Salé,7.32E-04,19.9186497,0.006811729,0.424418282
2025/03/01,Saint-Paul,Les Avirons,0.001214077,19.9186497,0.011302755,0.424418282
2025/03/01,Saint-Paul,Les Trois-Bassins,0.002228148,18.2868137,0.020743506,0.296535676
2025/03/01,Saint-Paul,Saint-Leu,6.62E-04,19.1027317,0.006163739,0.360476979
2025/03/01,Saint-Paul,Saint-Paul,0.003317356,18.2868137,0.030883759,0.296535676
2025/03/01,Saint-Pierre,Cilaos,0.001692411,19.1027317,0.015755921,0.360476979
2025/03/01,Saint-Pierre,L'Entre-Deux,0.001145035,19.9186497,0.010659991,0.424418282
2025/03/01,Saint-Pierre,Le Tampon,0.001615226,19.9186497,0.015037354,0.424418282
2025/03/01,Saint-Pierre,Petite-Île,0.001163557,19.9186497,0.010832427,0.424418282
2025/03/01,Saint-Pierre,Saint-Joseph,0.001468308,18.7167454,0.013669584,0.330228269
2025/03/01,Saint-Pierre,Saint-Louis,7.32E-04,19.9186497,0.006811729,0.424418282
2025/03/01,Saint-Pierre,Saint-Philippe,0.001272306,17.5148411,0.011844851,0.236038255
2025/03/01,Saint-Pierre,Saint-Pierre,7.33E-04,19.9186497,0.006822688,0.424418282
2025/03/02,Saint-Benoît,Bras-Panon,2.89E-04,20.5297947,0.002694963,0.472312075
2025/03/02,Saint-Benoît,La Plaine-des-Palmistes,7.95E-05,19.7519627,0.000740104,0.411355469
2025/03/02,Saint-Benoît,Saint-André,3.14E-04,20.5297947,0.002924531,0.472312075
2025/03/02,Saint-Benoît,Saint-Benoît,1.26E-04,19.7519627,0.001169738,0.411355469
2025/03/02,Saint-Benoît,Sainte-Rose,1.24E-05,20.195322,0.000115212,0.446100348
2025/03/02,Saint-Benoît,Salazie,7.02E-05,18.5776463,0.000653331,0.319327446
2025/03/02,Saint-Denis,La Possession,5.84E-05,18.5776463,0.000543945,0.319327446
2025/03/02,Saint-Denis,Le Port,5.07E-05,NA,0.000472224,NA
2025/03/02,Saint-Denis,Saint-Denis,1.74E-04,18.5776463,0.001616575,0.319327446
2025/03/02,Saint-Denis,Sainte-Marie,2.31E-04,18.5776463,0.002152648,0.319327446
2025/03/02,Saint-Denis,Sainte-Suzanne,3.63E-04,20.5297947,0.003383668,0.472312075
2025/03/02,Saint-Paul,L'Étang-Salé,5.10E-05,20.0395603,0.000474721,0.433893721
2025/03/02,Saint-Paul,Les Avirons,3.54E-05,20.0395603,0.000330029,0.433893721
2025/03/02,Saint-Paul,Les Trois-Bassins,3.18E-05,18.5776463,0.000295764,0.319327446
2025/03/02,Saint-Paul,Saint-Leu,2.39E-05,19.3086033,0.000222239,0.376610584
2025/03/02,Saint-Paul,Saint-Paul,5.07E-05,18.5776463,0.000472224,0.319327446
2025/03/02,Saint-Pierre,Cilaos,4.22E-05,19.3086033,0.000392907,0.376610584
2025/03/02,Saint-Pierre,L'Entre-Deux,5.23E-05,20.0395603,0.000486651,0.433893721
2025/03/02,Saint-Pierre,Le Tampon,5.48E-05,20.0395603,0.000510373,0.433893721
2025/03/02,Saint-Pierre,Petite-Île,9.98E-04,20.0395603,0.009291735,0.433893721
2025/03/02,Saint-Pierre,Saint-Joseph,3.02E-04,18.9741306,0.002811146,0.350398856
2025/03/02,Saint-Pierre,Saint-Louis,5.10E-05,20.0395603,0.000474721,0.433893721
2025/03/02,Saint-Pierre,Saint-Philippe,1.43E-04,17.9087009,0.001331909,0.266903991
2025/03/02,Saint-Pierre,Saint-Pierre,0.001100376,20.0395603,0.010244229,0.433893721
2025/03/03,Saint-Benoît,Bras-Panon,1.46E-04,19.056879,0.001361631,0.356883626
2025/03/03,Saint-Benoît,La Plaine-des-Palmistes,1.12E-04,18.2813663,0.00104492,0.296108778
2025/03/03,Saint-Benoît,Saint-André,1.62E-04,19.056879,0.001504138,0.356883626
2025/03/03,Saint-Benoît,Saint-Benoît,6.47E-05,18.2813663,0.000602453,0.296108778
2025/03/03,Saint-Benoît,Sainte-Rose,3.50E-05,18.8896427,0.000325521,0.343777766
2025/03/03,Saint-Benoît,Salazie,1.49E-04,16.7785587,0.001384521,0.17833778
2025/03/03,Saint-Denis,La Possession,1.75E-04,16.7785587,0.001630725,0.17833778
2025/03/03,Saint-Denis,Le Port,2.46E-05,NA,0.00022869,NA
2025/03/03,Saint-Denis,Saint-Denis,9.29E-05,16.7785587,0.000864506,0.17833778
2025/03/03,Saint-Denis,Sainte-Marie,1.24E-04,16.7785587,0.001154392,0.17833778
2025/03/03,Saint-Denis,Sainte-Suzanne,1.92E-04,19.056879,0.001789151,0.356883626
2025/03/03,Saint-Paul,L'Étang-Salé,7.35E-04,18.5676212,0.006842873,0.318541806
2025/03/03,Saint-Paul,Les Avirons,5.34E-04,18.5676212,0.004973654,0.318541806
2025/03/03,Saint-Paul,Les Trois-Bassins,3.02E-04,16.7785587,0.002815481,0.17833778
2025/03/03,Saint-Paul,Saint-Leu,4.75E-04,17.67309,0.004420854,0.248439797
2025/03/03,Saint-Paul,Saint-Paul,2.46E-05,16.7785587,0.00022869,0.17833778
2025/03/03,Saint-Pierre,Cilaos,4.75E-04,17.67309,0.004422796,0.248439797
2025/03/03,Saint-Pierre,L'Entre-Deux,5.45E-04,18.5676212,0.005071896,0.318541806
2025/03/03,Saint-Pierre,Le Tampon,2.82E-04,18.5676212,0.002627403,0.318541806
2025/03/03,Saint-Pierre,Petite-Île,0.001603648,18.5676212,0.014929564,0.318541806
2025/03/03,Saint-Pierre,Saint-Joseph,5.36E-04,17.5058537,0.004991885,0.235333937
2025/03/03,Saint-Pierre,Saint-Louis,7.35E-04,18.5676212,0.006842873,0.318541806
2025/03/03,Saint-Pierre,Saint-Philippe,2.22E-04,16.4440861,0.002063204,0.152126061
2025/03/03,Saint-Pierre,Saint-Pierre,0.002006531,18.5676212,0.018680302,0.318541806
2025/03/04,Saint-Benoît,Bras-Panon,1.05E-04,19.5701084,0.000976528,0.397104036
2025/03/04,Saint-Benoît,La Plaine-des-Palmistes,2.94E-04,19.0931797,0.002732922,0.359728414
2025/03/04,Saint-Benoît,Saint-André,1.01E-04,19.5701084,0.000944933,0.397104036
2025/03/04,Saint-Benoît,Saint-Benoît,0.00017786,19.0931797,0.001655835,0.359728414
2025/03/04,Saint-Benoît,Sainte-Rose,2.37E-04,19.2173252,0.002203768,0.369457364
2025/03/04,Saint-Benoît,Salazie,4.03E-04,18.4324131,0.003755038,0.30794591
2025/03/04,Saint-Denis,La Possession,5.81E-04,18.4324131,0.005409069,0.30794591
2025/03/04,Saint-Denis,Le Port,0.001048334,NA,0.009759728,NA
2025/03/04,Saint-Denis,Saint-Denis,1.95E-04,18.4324131,0.001819427,0.30794591
2025/03/04,Saint-Denis,Sainte-Marie,1.59E-04,18.4324131,0.001482965,0.30794591
2025/03/04,Saint-Denis,Sainte-Suzanne,9.47E-05,19.5701084,0.000881743,0.397104036
2025/03/04,Saint-Paul,L'Étang-Salé,0.001474619,19.5056553,0.013728335,0.39205302
2025/03/04,Saint-Paul,Les Avirons,0.001593456,19.5056553,0.014834675,0.39205302
2025/03/04,Saint-Paul,Les Trois-Bassins,0.001381855,18.4324131,0.01286473,0.30794591
2025/03/04,Saint-Paul,Saint-Leu,0.002239093,18.9690342,0.0208454,0.349999465
2025/03/04,Saint-Paul,Saint-Paul,0.001048334,18.4324131,0.009759728,0.30794591
2025/03/04,Saint-Pierre,Cilaos,0.001026083,18.9690342,0.009552575,0.349999465
2025/03/04,Saint-Pierre,L'Entre-Deux,9.93E-04,19.5056553,0.009242071,0.39205302
2025/03/04,Saint-Pierre,Le Tampon,5.63E-04,19.5056553,0.005238089,0.39205302
2025/03/04,Saint-Pierre,Petite-Île,3.79E-04,19.5056553,0.003527805,0.39205302
2025/03/04,Saint-Pierre,Saint-Joseph,3.45E-04,18.616251,0.003210417,0.322352792
2025/03/04,Saint-Pierre,Saint-Louis,0.001474619,19.5056553,0.013728335,0.39205302
2025/03/04,Saint-Pierre,Saint-Philippe,1.82E-04,17.7268467,0.001693846,0.252652565
2025/03/04,Saint-Pierre,Saint-Pierre,7.84E-04,19.5056553,0.00730275,0.39205302
2025/03/05,Saint-Benoît,Bras-Panon,2.14E-05,20.4397831,0.000199557,0.465258108
2025/03/05,Saint-Benoît,La Plaine-des-Palmistes,3.89E-05,20.0063114,0.000362318,0.431288094
2025/03/05,Saint-Benoît,Saint-André,2.56E-05,20.4397831,0.0002381,0.465258108
2025/03/05,Saint-Benoît,Saint-Benoît,1.51E-05,20.0063114,0.000140738,0.431288094
2025/03/05,Saint-Benoît,Sainte-Rose,2.93E-05,20.2183475,0.000273152,0.447904794
2025/03/05,Saint-Benoît,Salazie,5.76E-05,19.0794315,0.000536107,0.358651005
2025/03/05,Saint-Denis,La Possession,1.09E-04,19.0794315,0.001017417,0.358651005
2025/03/05,Saint-Denis,Le Port,3.17E-04,NA,0.002948901,NA
2025/03/05,Saint-Denis,Saint-Denis,2.18E-05,19.0794315,0.000202887,0.358651005
2025/03/05,Saint-Denis,Sainte-Marie,2.26E-05,19.0794315,0.00021017,0.358651005
2025/03/05,Saint-Denis,Sainte-Suzanne,3.39E-05,20.4397831,0.000315186,0.465258108
2025/03/05,Saint-Paul,L'Étang-Salé,3.61E-04,20.509119,0.003359114,0.470691776
2025/03/05,Saint-Paul,Les Avirons,4.34E-04,20.509119,0.00403656,0.470691776
2025/03/05,Saint-Paul,Les Trois-Bassins,3.88E-04,19.0794315,0.003616798,0.358651005
2025/03/05,Saint-Paul,Saint-Leu,6.84E-04,19.7942753,0.006372106,0.414671394
2025/03/05,Saint-Paul,Saint-Paul,3.17E-04,19.0794315,0.002948901,0.358651005
2025/03/05,Saint-Pierre,Cilaos,2.32E-04,19.7942753,0.002163364,0.414671394
2025/03/05,Saint-Pierre,L'Entre-Deux,2.14E-04,20.509119,0.00199613,0.470691776
2025/03/05,Saint-Pierre,Le Tampon,9.89E-05,20.509119,0.000921141,0.470691776
2025/03/05,Saint-Pierre,Petite-Île,3.69E-05,20.509119,0.000343625,0.470691776
2025/03/05,Saint-Pierre,Saint-Joseph,4.31E-05,19.5728397,0.0004013,0.397318081
2025/03/05,Saint-Pierre,Saint-Louis,3.61E-04,20.509119,0.003359114,0.470691776
2025/03/05,Saint-Pierre,Saint-Philippe,1.01E-05,18.6365604,9.38E-05,0.323944386
2025/03/05,Saint-Pierre,Saint-Pierre,1.43E-04,20.509119,0.001334268,0.470691776
2025/03/06,Saint-Benoît,Bras-Panon,8.00E-06,20.4184208,7.45E-05,0.463584002
2025/03/06,Saint-Benoît,La Plaine-des-Palmistes,2.18E-05,19.7015018,0.000203407,0.407400984
2025/03/06,Saint-Benoît,Saint-André,6.29E-06,20.4184208,5.86E-05,0.463584002
2025/03/06,Saint-Benoît,Saint-Benoît,1.72E-05,19.7015018,0.000160437,0.407400984
2025/03/06,Saint-Benoît,Sainte-Rose,4.28E-05,20.0700321,0.000398179,0.436281714
2025/03/06,Saint-Benoît,Salazie,6.68E-06,18.8725224,6.21E-05,0.342436094
2025/03/06,Saint-Denis,La Possession,3.80E-06,18.8725224,3.54E-05,0.342436094
2025/03/06,Saint-Denis,Le Port,8.29E-05,NA,0.000771664,NA
2025/03/06,Saint-Denis,Saint-Denis,0,18.8725224,0,0.342436094
2025/03/06,Saint-Denis,Sainte-Marie,3.93E-06,18.8725224,3.66E-05,0.342436094
2025/03/06,Saint-Denis,Sainte-Suzanne,2.88E-06,20.4184208,2.68E-05,0.463584002
2025/03/06,Saint-Paul,L'Étang-Salé,7.38E-06,19.7934208,6.87E-05,0.414604429
2025/03/06,Saint-Paul,Les Avirons,2.28E-05,19.7934208,0.000212343,0.414604429
2025/03/06,Saint-Paul,Les Trois-Bassins,2.94E-05,18.8725224,0.000273915,0.342436094
2025/03/06,Saint-Paul,Saint-Leu,5.16E-05,19.3329716,0.000480617,0.378520262
2025/03/06,Saint-Paul,Saint-Paul,8.29E-05,18.8725224,0.000771664,0.342436094
2025/03/06,Saint-Pierre,Cilaos,8.50E-06,19.3329716,7.92E-05,0.378520262
2025/03/06,Saint-Pierre,L'Entre-Deux,8.92E-06,19.7934208,8.30E-05,0.414604429
2025/03/06,Saint-Pierre,Le Tampon,1.93E-05,19.7934208,0.000179858,0.414604429
2025/03/06,Saint-Pierre,Petite-Île,1.80E-05,19.7934208,0.000167512,0.414604429
